From,To,Season,Flow,Type
Plant1,Sub1,Winter,366.27986649138103,Facility to Substation
Plant2,Sub1,Winter,1172.366969216076,Facility to Substation
Plant2,Sub1,Spring,920.4492176596716,Facility to Substation
Plant2,Sub1,Summer,306.8164058865572,Facility to Substation
Plant2,Sub1,Fall,920.4492176596716,Facility to Substation
Plant3,Sub2,Spring,162.19689784397733,Facility to Substation
Plant3,Sub2,Summer,54.06563261465753,Facility to Substation
Plant3,Sub2,Fall,162.19689784397733,Facility to Substation
Plant3,Sub5,Winter,1276.2977004473205,Facility to Substation
Plant3,Sub5,Spring,832.5112523155092,Facility to Substation
Plant3,Sub5,Summer,277.50375077183617,Facility to Substation
Plant3,Sub5,Fall,832.5112523155092,Facility to Substation
Plant4,Sub4,Winter,1251.4876168690612,Facility to Substation
Plant4,Sub4,Spring,994.2309244684483,Facility to Substation
Plant4,Sub4,Summer,331.4103081561353,Facility to Substation
Plant4,Sub4,Fall,994.2309244684483,Facility to Substation
Plant5,Sub4,Winter,409.97395428346096,Facility to Substation
Plant6,Sub3,Winter,1127.3862707347935,Facility to Substation
Plant6,Sub3,Spring,1023.1923181722238,Facility to Substation
Plant6,Sub3,Summer,341.06410605740007,Facility to Substation
Plant6,Sub3,Fall,1023.1923181722238,Facility to Substation
Plant7,Sub2,Winter,274.8587339042232,Facility to Substation
Plant7,Sub3,Winter,588.4383778068642,Facility to Substation
Plant7,Sub5,Winter,116.28117321206481,Facility to Substation
Sub1,City3,Winter,313.58321045738603,Substation to Customer
Sub1,City3,Spring,188.14992627443158,Substation to Customer
Sub1,City3,Summer,62.7166420914772,Substation to Customer
Sub1,City3,Fall,188.14992627443158,Substation to Customer
Sub1,City5,Winter,286.8111949073737,Substation to Customer
Sub1,City5,Spring,172.08671694442424,Substation to Customer
Sub1,City5,Summer,57.36223898147474,Substation to Customer
Sub1,City5,Fall,172.08671694442424,Substation to Customer
Sub1,City14,Winter,310.26867493463743,Substation to Customer
Sub1,City14,Spring,186.16120496078244,Substation to Customer
Sub1,City14,Summer,62.053734986927495,Substation to Customer
