From,To,Season,Flow,Type
Plant1,Sub8,Winter,984.9970134775604,Facility to Substation
Plant1,Sub8,Spring,590.9982080865241,Facility to Substation
Plant1,Sub8,Summer,196.9994026954804,Facility to Substation
Plant1,Sub8,Fall,590.9982080865241,Facility to Substation
Plant2,Sub1,Winter,186.0518789948902,Facility to Substation
Plant3,Sub2,Winter,982.356853490229,Facility to Substation
Plant3,Sub2,Spring,589.4141120941548,Facility to Substation
Plant3,Sub2,Summer,196.47137069804583,Facility to Substation
Plant3,Sub2,Fall,589.4141120941548,Facility to Substation
Plant4,Sub4,Winter,644.9804491372439,Facility to Substation
Plant4,Sub4,Spring,386.98826948220625,Facility to Substation
Plant4,Sub4,Summer,128.99608982734105,Facility to Substation
Plant4,Sub4,Fall,386.98826948220625,Facility to Substation
Plant4,Sub11,Winter,1032.3036489845524,Facility to Substation
Plant4,Sub11,Spring,619.3821893907315,Facility to Substation
Plant4,Sub11,Summer,206.4607297969105,Facility to Substation
Plant4,Sub11,Fall,619.3821893907315,Facility to Substation
Plant5,Sub1,Winter,788.995200539034,Facility to Substation
Plant5,Sub1,Spring,584.5508390545897,Facility to Substation
Plant5,Sub1,Summer,194.85027968483632,Facility to Substation
Plant5,Sub1,Fall,584.5508390545897,Facility to Substation
Plant5,Sub9,Winter,1184.681905482878,Facility to Substation
Plant5,Sub9,Spring,710.8091432897093,Facility to Substation
Plant5,Sub9,Summer,236.93638109654808,Facility to Substation
Plant5,Sub9,Fall,710.8091432897093,Facility to Substation
Plant6,Sub6,Winter,1010.5550242028663,Facility to Substation
Plant6,Sub6,Spring,606.3330145216895,Facility to Substation
Plant6,Sub6,Summer,202.1110048405417,Facility to Substation
Plant6,Sub6,Fall,606.3330145216895,Facility to Substation
Plant6,Sub10,Winter,1057.7354425979324,Facility to Substation
Plant6,Sub10,Spring,634.6412655586952,Facility to Substation
Plant6,Sub10,Summer,211.54708851957454,Facility to Substation
Plant6,Sub10,Fall,634.6412655586952,Facility to Substation
Sub1,City1,Winter,360.1499291294313,Substation to Customer
Sub1,City1,Spring,216.08995747766858,Substation to Customer
Sub1,City1,Summer,72.02998582586042,Substation to Customer
Sub1,City1,Fall,216.08995747766858,Substation to Customer
Sub1,City8,Winter,288.8404764695571,Substation to Customer
Sub1,City8,Spring,173.3042858817426,Substation to Customer
Sub1,City8,Summer,57.76809529391706,Substation to Customer
Sub1,City8,Fall,173.3042858817426,Substation to Customer
Sub1,City13,Winter,303.8504944857708,Substation to Customer
Sub1,City13,Spring,182.31029669147122,Substation to Customer
Sub1,City13,Summer,60.77009889715705,Substation to Customer
Sub1,City13,Fall,182.31029669147122,Substation to Customer
Sub2,City7,Winter,309.4153179156474,Substation to Customer
Sub2,City7,Spring,185.64919074938848,Substation to Customer
Sub2,City7,Summer,61.883063583129484,Substation to Customer
Sub2,City7,Fall,185.64919074938848,Substation to Customer
Sub2,City10,Winter,391.56636193642964,Substation to Customer
Sub2,City10,Spring,234.93981716187497,Substation to Customer
Sub2,City10,Summer,78.31327238728593,Substation to Customer
Sub2,City10,Fall,234.93981716187497,Substation to Customer
Sub2,City11,Winter,273.2549745824878,Substation to Customer
Sub2,City11,Spring,163.95298474949269,Substation to Customer
Sub2,City11,Summer,54.650994916497574,Substation to Customer
Sub2,City11,Fall,163.95298474949269,Substation to Customer
Sub4,City3,Winter,294.58250362550433,Substation to Customer
Sub4,City3,Spring,176.74950217525003,Substation to Customer
Sub4,City3,Summer,58.91650072507001,Substation to Customer
Sub4,City3,Fall,176.74950217525003,Substation to Customer
Sub4,City19,Winter,328.4983980314478,Substation to Customer
Sub4,City19,Spring,197.09903881878583,Substation to Customer
Sub4,City19,Summer,65.6996796062258,Substation to Customer
Sub4,City19,Fall,197.09903881878583,Substation to Customer
Sub6,City9,Winter,336.3164045459023,Substation to Customer
Sub6,City9,Spring,201.78984272754138,Substation to Customer
Sub6,City9,Summer,67.26328090918047,Substation to Customer
Sub6,City9,Fall,201.78984272754138,Substation to Customer
