From,To,Season,Flow,Type
Plant1,Sub1,Winter,667.4513582986547,Facility to Substation
Plant1,Sub2,Winter,469.90010988098084,Facility to Substation
Plant2,Sub1,Winter,1320.4951607839625,Facility to Substation
Plant2,Sub1,Spring,1191.9166144773737,Facility to Substation
Plant2,Sub1,Summer,397.3055381591061,Facility to Substation
Plant2,Sub1,Fall,1191.9166144773737,Facility to Substation
Plant3,Sub5,Winter,1130.0654203807348,Facility to Substation
Plant3,Sub5,Spring,1111.602182917299,Facility to Substation
Plant3,Sub5,Summer,370.53406097238565,Facility to Substation
Plant3,Sub5,Fall,1111.602182917299,Facility to Substation
Plant4,Sub4,Winter,471.9365528418652,Facility to Substation
Plant4,Sub4,Spring,16.038671217538575,Facility to Substation
Plant4,Sub4,Fall,16.038671217538575,Facility to Substation
Plant4,Sub5,Winter,742.4860340476599,Facility to Substation
Plant5,Sub4,Winter,298.3360618601354,Facility to Substation
Plant6,Sub2,Winter,460.21118251208674,Facility to Substation
Plant6,Sub2,Spring,1238.548440243835,Facility to Substation
Plant6,Sub2,Summer,414.8173300807478,Facility to Substation
Plant6,Sub2,Fall,1238.548440243835,Facility to Substation
Plant6,Sub6,Winter,778.3372577317481,Facility to Substation
Plant7,Sub2,Spring,6.010848684474028,Facility to Substation
Plant7,Sub2,Fall,6.010848684474028,Facility to Substation
Plant7,Sub6,Winter,1212.2295469660548,Facility to Substation
Plant7,Sub6,Spring,1188.7038169919908,Facility to Substation
Plant7,Sub6,Summer,396.23460566399655,Facility to Substation
Plant7,Sub6,Fall,1188.7038169919908,Facility to Substation
Plant9,Sub4,Winter,1090.6000769410352,Facility to Substation
Plant9,Sub4,Spring,1090.6000769410352,Facility to Substation
Plant9,Sub4,Summer,368.78378658789813,Facility to Substation
Plant9,Sub4,Fall,1090.6000769410352,Facility to Substation
Plant10,Sub2,Winter,1200.0517066299572,Facility to Substation
Sub1,City5,Winter,385.0990897625325,Substation to Customer
Sub1,City5,Spring,231.0594538575195,Substation to Customer
Sub1,City5,Summer,77.0198179525065,Substation to Customer
Sub1,City5,Fall,231.0594538575195,Substation to Customer
Sub1,City8,Winter,345.3184549394048,Substation to Customer
Sub1,City8,Spring,207.19107296364285,Substation to Customer
Sub1,City8,Summer,69.06369098788093,Substation to Customer
Sub1,City8,Fall,207.19107296364285,Substation to Customer
Sub1,City14,Winter,321.8094117828655,Substation to Customer
Sub1,City14,Spring,193.0856470697193,Substation to Customer
Sub1,City14,Summer,64.36188235657309,Substation to Customer
Sub1,City14,Fall,193.0856470697193,Substation to Customer
Sub1,City17,Winter,274.3190085067864,Substation to Customer
Sub1,City17,Spring,164.59140510407184,Substation to Customer
Sub1,City17,Summer,54.8638017013573,Substation to Customer
Sub1,City17,Fall,164.59140510407184,Substation to Customer
Sub1,City27,Winter,308.8524989182749,Substation to Customer
Sub1,City27,Spring,185.31149935096494,Substation to Customer
Sub1,City27,Summer,61.77049978364562,Substation to Customer
Sub1,City27,Fall,185.31149935096494,Substation to Customer
Sub1,City28,Winter,322.09349026231627,Substation to Customer
Sub1,City28,Spring,193.25609415738978,Substation to Customer
Sub1,City28,Summer,64.41869805245437,Substation to Customer
Sub1,City28,Fall,193.25609415738978,Substation to Customer
Sub2,City2,Winter,344.8111613951011,Substation to Customer
Sub2,City2,Spring,206.8866968370269,Substation to Customer
Sub2,City2,Summer,68.96223227902023,Substation to Customer
Sub2,City2,Fall,206.8866968370269,Substation to Customer
Sub2,City10,Winter,370.146467800632,Substation to Customer
Sub2,City10,Spring,222.08788068031672,Substation to Customer
Sub2,City10,Summer,74.02929356007367,Substation to Customer
Sub2,City10,Fall,222.08788068031672,Substation to Customer
Sub2,City12,Winter,295.6704521801104,Substation to Customer
Sub2,City12,Spring,177.40227130806628,Substation to Customer
Sub2,City12,Summer,59.13409043602205,Substation to Customer
Sub2,City12,Fall,177.40227130806628,Substation to Customer
Sub2,City16,Winter,384.81375196597645,Substation to Customer
Sub2,City16,Spring,230.88825117958592,Substation to Customer
Sub2,City16,Summer,76.9627503931863,Substation to Customer
Sub2,City16,Fall,230.88825117958592,Substation to Customer
Sub2,City24,Winter,265.9814843614987,Substation to Customer
Sub2,City24,Spring,159.58889061690434,Substation to Customer
Sub2,City24,Summer,53.196296872301424,Substation to Customer
Sub2,City24,Fall,159.58889061690434,Substation to Customer
Sub2,City26,Winter,368.3110048747355,Substation to Customer
