From,To,Season,Flow,Type
Plant1,Sub4,Winter,1374.6978369399615,Facility to Substation
Plant1,Sub4,Spring,824.8187021639395,Facility to Substation
Plant1,Sub4,Summer,274.93956738795623,Facility to Substation
Plant1,Sub4,Fall,824.8187021639395,Facility to Substation
Plant2,Sub6,Winter,278.41548999046177,Facility to Substation
Plant3,Sub2,Winter,1231.8510578781938,Facility to Substation
Plant3,Sub2,Spring,739.1106347268787,Facility to Substation
Plant3,Sub2,Summer,246.37021157561566,Facility to Substation
Plant3,Sub2,Fall,739.1106347268787,Facility to Substation
Plant4,Sub1,Winter,916.8009864360297,Facility to Substation
Plant4,Sub1,Spring,550.0805918615815,Facility to Substation
Plant4,Sub1,Summer,183.3601972871843,Facility to Substation
Plant4,Sub1,Fall,550.0805918615815,Facility to Substation
Plant5,Sub5,Winter,1436.9037524803912,Facility to Substation
Plant5,Sub5,Spring,941.4454816459823,Facility to Substation
Plant5,Sub5,Summer,313.81516054866427,Facility to Substation
Plant5,Sub5,Fall,941.4454816459823,Facility to Substation
Plant5,Sub6,Spring,495.4582708344088,Facility to Substation
Plant5,Sub6,Summer,288.6397079764726,Facility to Substation
Plant5,Sub6,Fall,495.4582708344088,Facility to Substation
Plant6,Sub3,Winter,450.6802574640374,Facility to Substation
Plant7,Sub3,Winter,1219.6258921438282,Facility to Substation
Plant7,Sub3,Spring,999.9874703703059,Facility to Substation
Plant7,Sub3,Summer,333.3291567901299,Facility to Substation
Plant7,Sub3,Fall,999.9874703703059,Facility to Substation
Plant8,Sub5,Winter,133.69773914805185,Facility to Substation
Plant8,Sub6,Winter,1174.5751215368243,Facility to Substation
Plant8,Sub6,Spring,372.78176375743544,Facility to Substation
Plant8,Sub6,Fall,372.78176375743544,Facility to Substation
Sub1,City7,Winter,263.5809300862817,Substation to Customer
Sub1,City7,Spring,158.14855805175387,Substation to Customer
Sub1,City7,Summer,52.71618601724787,Substation to Customer
Sub1,City7,Fall,158.14855805175387,Substation to Customer
Sub1,City10,Winter,269.2742024576427,Substation to Customer
Sub1,City10,Spring,161.564521474576,Substation to Customer
Sub1,City10,Summer,53.8548404915224,Substation to Customer
Sub1,City10,Fall,161.564521474576,Substation to Customer
Sub1,City19,Winter,352.81696190895923,Substation to Customer
Sub1,City19,Spring,211.6901771453652,Substation to Customer
Sub1,City19,Summer,70.56339238178555,Substation to Customer
