From,To,Season,Flow,Type
Plant1,Sub8,Winter,1295.0293863691597,Facility to Substation
Plant1,Sub8,Spring,777.0176318214346,Facility to Substation
Plant1,Sub8,Summer,259.0058772737954,Facility to Substation
Plant1,Sub8,Fall,777.0176318214346,Facility to Substation
Plant2,Sub1,Winter,304.0242305101026,Facility to Substation
Plant3,Sub2,Winter,1137.4273665049518,Facility to Substation
Plant3,Sub2,Spring,682.4564199029489,Facility to Substation
Plant3,Sub2,Summer,227.48547330093788,Facility to Substation
Plant3,Sub2,Fall,682.4564199029489,Facility to Substation
Plant3,Sub5,Winter,639.7862927410339,Facility to Substation
Plant3,Sub5,Spring,383.87177564464133,Facility to Substation
Plant3,Sub5,Summer,127.9572585481639,Facility to Substation
Plant3,Sub5,Fall,383.87177564464133,Facility to Substation
Plant4,Sub4,Winter,635.6859958696277,Facility to Substation
Plant4,Sub4,Spring,381.4115975217241,Facility to Substation
Plant4,Sub4,Summer,127.1371991738748,Facility to Substation
Plant4,Sub4,Fall,381.4115975217241,Facility to Substation
Plant5,Sub1,Winter,821.6738863931057,Facility to Substation
Plant5,Sub1,Spring,674.6387447110486,Facility to Substation
Plant5,Sub1,Summer,224.8795815703673,Facility to Substation
Plant5,Sub1,Fall,674.6387447110486,Facility to Substation
Plant5,Sub9,Winter,1266.7068721716962,Facility to Substation
Plant5,Sub9,Spring,760.0241233029416,Facility to Substation
Plant5,Sub9,Summer,253.34137443409696,Facility to Substation
Plant5,Sub9,Fall,760.0241233029416,Facility to Substation
Plant6,Sub6,Winter,1216.8949992382736,Facility to Substation
Plant6,Sub6,Spring,730.1369995430515,Facility to Substation
Plant6,Sub6,Summer,243.37899984774816,Facility to Substation
Plant6,Sub6,Fall,730.1369995430515,Facility to Substation
Plant6,Sub10,Winter,705.946393580252,Facility to Substation
Plant6,Sub10,Spring,423.56783614816595,Facility to Substation
Plant6,Sub10,Summer,141.1892787160592,Facility to Substation
Plant6,Sub10,Fall,423.56783614816595,Facility to Substation
Sub1,City4,Winter,357.49032997101307,Substation to Customer
Sub1,City4,Spring,214.49419798260783,Substation to Customer
Sub1,City4,Summer,71.49806599420265,Substation to Customer
Sub1,City4,Fall,214.49419798260783,Substation to Customer
Sub1,City12,Winter,370.5409408686006,Substation to Customer
Sub1,City12,Spring,222.32456452116037,Substation to Customer
Sub1,City12,Summer,74.1081881737201,Substation to Customer
Sub1,City12,Fall,222.32456452116037,Substation to Customer
Sub1,City22,Winter,371.65646510182233,Substation to Customer
Sub1,City22,Spring,222.99387906109348,Substation to Customer
Sub1,City22,Summer,74.33129302036454,Substation to Customer
Sub1,City22,Fall,222.99387906109348,Substation to Customer
Sub2,City3,Winter,389.7530871552518,Substation to Customer
Sub2,City3,Spring,233.85185229316505,Substation to Customer
Sub2,City3,Summer,77.95061743105036,Substation to Customer
Sub2,City3,Fall,233.85185229316505,Substation to Customer
Sub2,City10,Winter,372.08894268867164,Substation to Customer
Sub2,City10,Spring,223.253365613167,Substation to Customer
Sub2,City10,Summer,74.41778853768221,Substation to Customer
Sub2,City10,Fall,223.253365613167,Substation to Customer
Sub2,City19,Winter,366.18331885613554,Substation to Customer
Sub2,City19,Spring,219.70999131368131,Substation to Customer
Sub2,City19,Summer,73.23666377122711,Substation to Customer
Sub2,City19,Fall,219.70999131368131,Substation to Customer
Sub4,City18,Winter,348.52359517149904,Substation to Customer
Sub4,City18,Spring,209.11415710287397,Substation to Customer
Sub4,City18,Summer,69.70471903427544,Substation to Customer
Sub4,City18,Fall,209.11415710287397,Substation to Customer
Sub4,City23,Winter,265.57843537371417,Substation to Customer
Sub4,City23,Spring,159.34706122420323,Substation to Customer
Sub4,City23,Summer,53.11568707471818,Substation to Customer
Sub4,City23,Fall,159.34706122420323,Substation to Customer
Sub5,City7,Winter,321.65613530664825,Substation to Customer
Sub5,City7,Spring,192.99368118396362,Substation to Customer
Sub5,City7,Summer,64.33122706129586,Substation to Customer
Sub5,City7,Fall,192.99368118396362,Substation to Customer
Sub5,City17,Winter,296.5687280887367,Substation to Customer
Sub5,City17,Spring,177.94123685322603,Substation to Customer
Sub5,City17,Summer,59.31374561771915,Substation to Customer
Sub5,City17,Fall,177.94123685322603,Substation to Customer
Sub6,City2,Winter,291.2693608924207,Substation to Customer
Sub6,City2,Spring,174.761616535418,Substation to Customer
Sub6,City2,Summer,58.253872178421375,Substation to Customer
Sub6,City2,Fall,174.761616535418,Substation to Customer
Sub6,City11,Winter,292.01881641354,Substation to Customer
Sub6,City11,Spring,175.21128984813768,Substation to Customer
Sub6,City11,Summer,58.40376328269948,Substation to Customer
Sub6,City11,Fall,175.21128984813768,Substation to Customer
Sub6,City16,Winter,278.7900298493567,Substation to Customer
Sub6,City16,Spring,167.27401790972087,Substation to Customer
Sub6,City16,Summer,55.75800596990696,Substation to Customer
Sub6,City16,Fall,167.27401790972087,Substation to Customer
Sub6,City24,Winter,334.6309080679932,Substation to Customer
Sub6,City24,Spring,200.77854484079592,Substation to Customer
Sub6,City24,Summer,66.92618161359864,Substation to Customer
Sub6,City24,Fall,200.77854484079592,Substation to Customer
Sub8,City5,Winter,325.6431105843928,Substation to Customer
Sub8,City5,Spring,195.3858663506245,Substation to Customer
Sub8,City5,Summer,65.12862211685899,Substation to Customer
Sub8,City5,Fall,195.3858663506245,Substation to Customer
Sub8,City6,Winter,346.12722076331346,Substation to Customer
Sub8,City6,Spring,207.67633245804734,Substation to Customer
Sub8,City6,Summer,69.22544415268248,Substation to Customer
Sub8,City6,Fall,207.67633245804734,Substation to Customer
Sub8,City14,Winter,276.6260774547757,Substation to Customer
Sub8,City14,Spring,165.97564647286544,Substation to Customer
Sub8,City14,Summer,55.325215490955145,Substation to Customer
Sub8,City14,Fall,165.97564647286544,Substation to Customer
Sub8,City20,Winter,321.68324324028106,Substation to Customer
Sub8,City20,Spring,193.0099459441686,Substation to Customer
Sub8,City20,Summer,64.33664864805618,Substation to Customer
Sub8,City20,Fall,193.0099459441686,Substation to Customer
Sub9,City8,Winter,367.9205086795232,Substation to Customer
Sub9,City8,Spring,220.75230520770492,Substation to Customer
Sub9,City8,Summer,73.58410173588493,Substation to Customer
Sub9,City8,Fall,220.75230520770492,Substation to Customer
Sub9,City9,Winter,280.47443406771964,Substation to Customer
Sub9,City9,Spring,168.28466044060292,Substation to Customer
Sub9,City9,Summer,56.09488681341235,Substation to Customer
Sub9,City9,Fall,168.28466044060292,Substation to Customer
Sub9,City15,Winter,298.8860453885732,Substation to Customer
Sub9,City15,Spring,179.3316272331015,Substation to Customer
Sub9,City15,Summer,59.77720907764377,Substation to Customer
Sub9,City15,Fall,179.3316272331015,Substation to Customer
Sub9,City21,Winter,289.74678996346864,Substation to Customer
Sub9,City21,Spring,173.84807397807015,Substation to Customer
Sub9,City21,Summer,57.94935799267364,Substation to Customer
Sub9,City21,Fall,173.84807397807015,Substation to Customer
Sub10,City1,Winter,330.82357412153476,Substation to Customer
Sub10,City1,Spring,198.49414447292085,Substation to Customer
Sub10,City1,Summer,66.16471482430697,Substation to Customer
Sub10,City1,Fall,198.49414447292085,Substation to Customer
Sub10,City13,Winter,357.2776437952508,Substation to Customer
Sub10,City13,Spring,214.3665862771505,Substation to Customer
Sub10,City13,Summer,71.45552875905015,Substation to Customer
