From,To,Season,Flow,Type
Plant1,Sub6,Winter,416.3360791801915,Facility to Substation
Plant1,Sub7,Winter,1145.3826300896187,Facility to Substation
Plant1,Sub7,Spring,687.2295780537703,Facility to Substation
Plant1,Sub7,Summer,229.07652601792063,Facility to Substation
Plant1,Sub7,Fall,687.2295780537703,Facility to Substation
Plant2,Sub6,Winter,607.30811919658,Facility to Substation
Plant3,Sub2,Winter,1283.3314191298591,Facility to Substation
Plant3,Sub2,Spring,769.998851477914,Facility to Substation
Plant3,Sub2,Summer,256.666283825968,Facility to Substation
Plant3,Sub2,Fall,769.998851477914,Facility to Substation
Plant3,Sub5,Winter,304.7928651966035,Facility to Substation
Plant3,Sub5,Spring,212.2967069331304,Facility to Substation
Plant3,Sub5,Summer,70.76556897771016,Facility to Substation
Plant3,Sub5,Fall,212.2967069331304,Facility to Substation
Plant4,Sub4,Winter,1250.4163362262684,Facility to Substation
Plant4,Sub4,Spring,750.2498017357611,Facility to Substation
Plant4,Sub4,Summer,250.0832672452521,Facility to Substation
Plant4,Sub4,Fall,750.2498017357611,Facility to Substation
Plant5,Sub1,Winter,1137.7066526399078,Facility to Substation
Plant5,Sub1,Spring,682.6239915839452,Facility to Substation
Plant5,Sub1,Summer,227.54133052797897,Facility to Substation
Plant5,Sub1,Fall,682.6239915839452,Facility to Substation
Plant5,Sub5,Winter,52.27792092575063,Facility to Substation
Plant6,Sub3,Winter,960.867233496401,Facility to Substation
Plant6,Sub3,Spring,576.5203400978402,Facility to Substation
Plant6,Sub3,Summer,192.173446699278,Facility to Substation
Plant6,Sub3,Fall,576.5203400978402,Facility to Substation
Plant6,Sub6,Winter,14.853759077927634,Facility to Substation
Plant6,Sub6,Spring,599.6888460720645,Facility to Substation
Plant6,Sub6,Summer,199.89628202401892,Facility to Substation
Plant6,Sub6,Fall,599.6888460720645,Facility to Substation
Plant6,Sub8,Winter,682.6157205237356,Facility to Substation
Plant6,Sub8,Spring,409.56943231424066,Facility to Substation
Plant6,Sub8,Summer,136.5231441047461,Facility to Substation
Plant6,Sub8,Fall,409.56943231424066,Facility to Substation
Sub1,City7,Winter,369.72340793772355,Substation to Customer
Sub1,City7,Spring,221.83404476263425,Substation to Customer
Sub1,City7,Summer,73.94468158754401,Substation to Customer
Sub1,City7,Fall,221.83404476263425,Substation to Customer
Sub1,City16,Winter,371.88529441610416,Substation to Customer
Sub1,City16,Spring,223.13117664966265,Substation to Customer
Sub1,City16,Summer,74.37705888322006,Substation to Customer
Sub1,City16,Fall,223.13117664966265,Substation to Customer
Sub1,City18,Winter,371.0953006244067,Substation to Customer
Sub1,City18,Spring,222.6571803746443,Substation to Customer
Sub1,City18,Summer,74.21906012488029,Substation to Customer
Sub1,City18,Fall,222.6571803746443,Substation to Customer
Sub2,City3,Winter,338.10732300160464,Substation to Customer
Sub2,City3,Spring,202.8643938009622,Substation to Customer
Sub2,City3,Summer,67.62146460031971,Substation to Customer
Sub2,City3,Fall,202.8643938009622,Substation to Customer
Sub2,City5,Winter,273.88453556718633,Substation to Customer
Sub2,City5,Spring,164.33072134031167,Substation to Customer
Sub2,City5,Summer,54.776907113437275,Substation to Customer
Sub2,City5,Fall,164.33072134031167,Substation to Customer
Sub2,City10,Winter,310.5941100400253,Substation to Customer
Sub2,City10,Spring,186.35646602401465,Substation to Customer
Sub2,City10,Summer,62.11882200800385,Substation to Customer
Sub2,City10,Fall,186.35646602401465,Substation to Customer
Sub2,City11,Winter,350.13738427638043,Substation to Customer
Sub2,City11,Spring,210.08243056582808,Substation to Customer
Sub2,City11,Summer,70.0274768552747,Substation to Customer
