From,To,Season,Flow,Type
Plant1,Sub7,Winter,1260.2124633191636,Facility to Substation
Plant1,Sub7,Spring,756.127477991525,Facility to Substation
Plant1,Sub7,Summer,252.04249266384565,Facility to Substation
Plant1,Sub7,Fall,756.127477991525,Facility to Substation
Plant3,Sub2,Winter,1182.8190025087474,Facility to Substation
Plant3,Sub2,Spring,709.6914015052458,Facility to Substation
Plant3,Sub2,Summer,236.5638005018164,Facility to Substation
Plant3,Sub2,Fall,709.6914015052458,Facility to Substation
Plant4,Sub4,Winter,1080.0409488268124,Facility to Substation
Plant4,Sub4,Spring,648.0245692960174,Facility to Substation
Plant4,Sub4,Summer,216.00818976528265,Facility to Substation
Plant4,Sub4,Fall,648.0245692960174,Facility to Substation
Plant5,Sub1,Winter,1292.1898914383432,Facility to Substation
Plant5,Sub1,Spring,775.3139348629995,Facility to Substation
Plant5,Sub1,Summer,258.4379782875584,Facility to Substation
Plant5,Sub1,Fall,775.3139348629995,Facility to Substation
Plant6,Sub3,Winter,375.75053070568214,Facility to Substation
Plant6,Sub3,Spring,225.45031842340995,Facility to Substation
Plant6,Sub3,Summer,75.15010614106838,Facility to Substation
Plant6,Sub3,Fall,225.45031842340995,Facility to Substation
Plant6,Sub6,Winter,1222.4569915585346,Facility to Substation
Plant6,Sub6,Spring,733.4741949351744,Facility to Substation
Plant6,Sub6,Summer,244.4913983118859,Facility to Substation
Plant6,Sub6,Fall,733.4741949351744,Facility to Substation
Sub1,City3,Winter,251.38140877194542,Substation to Customer
Sub1,City3,Spring,150.82884526317085,Substation to Customer
Sub1,City3,Summer,50.276281754390304,Substation to Customer
Sub1,City3,Fall,150.82884526317085,Substation to Customer
Sub1,City13,Winter,337.5925936886394,Substation to Customer
Sub1,City13,Spring,202.55555621318365,Substation to Customer
Sub1,City13,Summer,67.51851873763101,Substation to Customer
Sub1,City13,Fall,202.55555621318365,Substation to Customer
Sub1,City16,Winter,309.79300445023813,Substation to Customer
Sub1,City16,Spring,185.8758026701429,Substation to Customer
Sub1,City16,Summer,61.958600890033054,Substation to Customer
Sub1,City16,Fall,185.8758026701429,Substation to Customer
Sub1,City18,Winter,365.0252557740789,Substation to Customer
Sub1,City18,Spring,219.01515346443412,Substation to Customer
Sub1,City18,Summer,73.00505115480257,Substation to Customer
Sub1,City18,Fall,219.01515346443412,Substation to Customer
Sub2,City6,Winter,312.29060920255836,Substation to Customer
Sub2,City6,Spring,187.37436552151996,Substation to Customer
Sub2,City6,Summer,62.458121840511616,Substation to Customer
Sub2,City6,Fall,187.37436552151996,Substation to Customer
Sub2,City11,Winter,257.7129600553265,Substation to Customer
Sub2,City11,Spring,154.6277760331986,Substation to Customer
Sub2,City11,Summer,51.542592011066205,Substation to Customer
Sub2,City11,Fall,154.6277760331986,Substation to Customer
Sub2,City12,Winter,299.9323106256691,Substation to Customer
Sub2,City12,Spring,179.95938637540124,Substation to Customer
Sub2,City12,Summer,59.986462125133755,Substation to Customer
Sub2,City12,Fall,179.95938637540124,Substation to Customer
Sub2,City15,Winter,303.1058958332446,Substation to Customer
Sub2,City15,Spring,181.86353749994674,Substation to Customer
Sub2,City15,Summer,60.62117916664895,Substation to Customer
Sub2,City15,Fall,181.86353749994674,Substation to Customer
Sub3,City10,Winter,363.93741498760124,Substation to Customer
Sub3,City10,Spring,218.36244899256073,Substation to Customer
Sub3,City10,Summer,72.78748299745435,Substation to Customer
Sub3,City10,Fall,218.36244899256073,Substation to Customer
Sub4,City17,Winter,349.0678368721685,Substation to Customer
Sub4,City17,Spring,209.4407021232858,Substation to Customer
Sub4,City17,Summer,69.81356737441854,Substation to Customer
Sub4,City17,Fall,209.4407021232858,Substation to Customer
Sub4,City19,Winter,332.55416460187024,Substation to Customer
Sub4,City19,Spring,199.53249876110863,Substation to Customer
Sub4,City19,Summer,66.51083292036037,Substation to Customer
Sub4,City19,Fall,199.53249876110863,Substation to Customer
Sub4,City20,Winter,361.74743572613147,Substation to Customer
Sub4,City20,Spring,217.04846143564106,Substation to Customer
Sub4,City20,Summer,72.34948714517834,Substation to Customer
Sub4,City20,Fall,217.04846143564106,Substation to Customer
Sub6,City2,Winter,261.2025138418284,Substation to Customer
Sub6,City2,Spring,156.72150830509705,Substation to Customer
Sub6,City2,Summer,52.24050276836569,Substation to Customer
Sub6,City2,Fall,156.72150830509705,Substation to Customer
Sub6,City4,Winter,288.2495987243246,Substation to Customer
Sub6,City4,Spring,172.94975923459467,Substation to Customer
Sub6,City4,Summer,57.6499197448649,Substation to Customer
Sub6,City4,Fall,172.94975923459467,Substation to Customer
Sub6,City8,Winter,292.47099973900765,Substation to Customer
Sub6,City8,Spring,175.48259984340459,Substation to Customer
Sub6,City8,Summer,58.4941999478027,Substation to Customer
Sub6,City8,Fall,175.48259984340459,Substation to Customer
Sub6,City9,Winter,360.25573277390083,Substation to Customer
Sub6,City9,Spring,216.1534396643243,Substation to Customer
Sub6,City9,Summer,72.05114655477944,Substation to Customer
Sub6,City9,Fall,216.1534396643243,Substation to Customer
Sub7,City1,Winter,337.11652365941404,Substation to Customer
Sub7,City1,Spring,202.26991419564843,Substation to Customer
Sub7,City1,Summer,67.42330473188281,Substation to Customer
Sub7,City1,Fall,202.26991419564843,Substation to Customer
Sub7,City5,Winter,327.79965064593677,Substation to Customer
Sub7,City5,Spring,196.67979038756195,Substation to Customer
Sub7,City5,Summer,65.55993012918734,Substation to Customer
Sub7,City5,Fall,196.67979038756195,Substation to Customer
Sub7,City7,Winter,257.8955624301213,Substation to Customer
Sub7,City7,Spring,154.73733745807277,Substation to Customer
Sub7,City7,Summer,51.57911248602427,Substation to Customer
