From,To,Season,Flow,Type
Plant2,Sub3,Winter,981.5239503738984,Facility to Substation
Plant2,Sub3,Spring,751.7843334017437,Facility to Substation
Plant2,Sub3,Summer,250.59477780057918,Facility to Substation
Plant2,Sub3,Fall,751.7843334017437,Facility to Substation
Plant3,Sub2,Winter,1080.2014225852827,Facility to Substation
Plant3,Sub2,Spring,741.4381764601835,Facility to Substation
Plant3,Sub2,Summer,247.14605882006117,Facility to Substation
Plant3,Sub2,Fall,741.4381764601835,Facility to Substation
Plant4,Sub4,Winter,906.159941982857,Facility to Substation
Plant4,Sub4,Spring,666.7093848253259,Facility to Substation
Plant4,Sub4,Summer,222.23646160844194,Facility to Substation
Plant4,Sub4,Fall,666.7093848253259,Facility to Substation
Plant5,Sub2,Winter,165.98209197141807,Facility to Substation
Plant5,Sub3,Winter,273.586555322891,Facility to Substation
Plant5,Sub4,Winter,212.21247320337207,Facility to Substation
Sub2,City1,Winter,330.475025310281,Substation to Customer
Sub2,City1,Spring,198.28501518616858,Substation to Customer
Sub2,City1,Summer,66.0950050620562,Substation to Customer
Sub2,City1,Fall,198.28501518616858,Substation to Customer
Sub2,City4,Winter,274.8475488223272,Substation to Customer
Sub2,City4,Spring,164.90852929339633,Substation to Customer
Sub2,City4,Summer,54.96950976446544,Substation to Customer
Sub2,City4,Fall,164.90852929339633,Substation to Customer
Sub2,City9,Winter,273.2644959809492,Substation to Customer
Sub2,City9,Spring,163.95869758856952,Substation to Customer
Sub2,City9,Summer,54.65289919618985,Substation to Customer
Sub2,City9,Fall,163.95869758856952,Substation to Customer
Sub2,City11,Winter,331.70106946433543,Substation to Customer
Sub2,City11,Spring,199.02064167860124,Substation to Customer
Sub2,City11,Summer,66.34021389286707,Substation to Customer
Sub2,City11,Fall,199.02064167860124,Substation to Customer
Sub3,City2,Winter,308.0148179626326,Substation to Customer
Sub3,City2,Spring,184.80889077757953,Substation to Customer
Sub3,City2,Summer,61.60296359252652,Substation to Customer
Sub3,City2,Fall,184.80889077757953,Substation to Customer
Sub3,City3,Winter,263.025221456182,Substation to Customer
Sub3,City3,Spring,157.81513287370626,Substation to Customer
Sub3,City3,Summer,52.60504429123341,Substation to Customer
Sub3,City3,Fall,157.81513287370626,Substation to Customer
Sub3,City5,Winter,325.4244707730013,Substation to Customer
Sub3,City5,Spring,195.25468246380075,Substation to Customer
Sub3,City5,Summer,65.08489415460026,Substation to Customer
Sub3,City5,Fall,195.25468246380075,Substation to Customer
Sub3,City7,Winter,329.612375220448,Substation to Customer
Sub3,City7,Spring,197.76742513226878,Substation to Customer
Sub3,City7,Summer,65.9224750440896,Substation to Customer
Sub3,City7,Fall,197.76742513226878,Substation to Customer
Sub4,City6,Winter,236.03894005651856,Substation to Customer
Sub4,City6,Spring,141.62336403391112,Substation to Customer
Sub4,City6,Summer,47.207788011303705,Substation to Customer
Sub4,City6,Fall,141.62336403391112,Substation to Customer
Sub4,City8,Winter,319.8529754004136,Substation to Customer
Sub4,City8,Spring,191.91178524024815,Substation to Customer
Sub4,City8,Summer,63.970595080082724,Substation to Customer
Sub4,City8,Fall,191.91178524024815,Substation to Customer
Sub4,City10,Winter,234.91974693765997,Substation to Customer
Sub4,City10,Spring,140.95184816259598,Substation to Customer
Sub4,City10,Summer,46.983949387532,Substation to Customer
Sub4,City10,Fall,140.95184816259598,Substation to Customer
Sub4,City12,Winter,294.37135525695396,Substation to Customer
Sub4,City12,Spring,176.6228131541724,Substation to Customer
Sub4,City12,Summer,58.8742710513908,Substation to Customer
Sub4,City12,Fall,176.6228131541724,Substation to Customer
