From,To,Season,Flow,Type
Plant1,Sub3,Winter,958.7674801675712,Facility to Substation
Plant1,Sub3,Spring,575.2604881005175,Facility to Substation
Plant1,Sub3,Summer,191.75349603348633,Facility to Substation
Plant1,Sub3,Fall,575.2604881005175,Facility to Substation
Plant2,Sub2,Winter,959.5541913185798,Facility to Substation
Plant2,Sub2,Spring,64.9311645847425,Facility to Substation
Plant2,Sub2,Fall,64.9311645847425,Facility to Substation
Plant3,Sub4,Winter,1147.3641403667227,Facility to Substation
Plant3,Sub4,Spring,688.4184842200145,Facility to Substation
Plant3,Sub4,Summer,229.47282807333468,Facility to Substation
Plant3,Sub4,Fall,688.4184842200145,Facility to Substation
Plant4,Sub5,Winter,1063.58053347662,Facility to Substation
Plant4,Sub5,Spring,638.1483200858279,Facility to Substation
Plant4,Sub5,Summer,212.71610669537048,Facility to Substation
Plant4,Sub5,Fall,638.1483200858279,Facility to Substation
Plant4,Sub6,Winter,325.2874512004886,Facility to Substation
Plant5,Sub2,Spring,507.0240709178659,Facility to Substation
Plant5,Sub2,Summer,190.4916939440545,Facility to Substation
Plant5,Sub2,Fall,507.0240709178659,Facility to Substation
Plant5,Sub6,Winter,653.800273254597,Facility to Substation
Plant5,Sub6,Spring,585.5592521310756,Facility to Substation
Plant5,Sub6,Summer,195.18641737701657,Facility to Substation
Plant5,Sub6,Fall,585.5592521310756,Facility to Substation
Plant5,Sub9,Winter,1096.9576244859209,Facility to Substation
Plant5,Sub9,Spring,658.1745746915836,Facility to Substation
Plant5,Sub9,Summer,219.39152489715616,Facility to Substation
Plant5,Sub9,Fall,658.1745746915836,Facility to Substation
Sub2,City1,Winter,282.0129741608222,Substation to Customer
Sub2,City1,Spring,169.20778449644524,Substation to Customer
Sub2,City1,Summer,56.402594832149134,Substation to Customer
Sub2,City1,Fall,169.20778449644524,Substation to Customer
Sub2,City2,Winter,297.36644492348466,Substation to Customer
Sub2,City2,Spring,178.41986695408423,Substation to Customer
Sub2,City2,Summer,59.47328898468379,Substation to Customer
Sub2,City2,Fall,178.41986695408423,Substation to Customer
Sub2,City20,Winter,332.60625455809065,Substation to Customer
Sub2,City20,Spring,199.5637527348092,Substation to Customer
Sub2,City20,Summer,66.5212509116036,Substation to Customer
Sub2,City20,Fall,199.5637527348092,Substation to Customer
Sub3,City5,Winter,258.02041136683465,Substation to Customer
