From,To,Season,Flow,Type
Plant2,Sub1,Winter,1201.9432671290997,Facility to Substation
Plant2,Sub1,Spring,721.1659602774598,Facility to Substation
Plant2,Sub1,Summer,240.38865342581153,Facility to Substation
Plant2,Sub1,Fall,721.1659602774598,Facility to Substation
Plant3,Sub3,Winter,201.04639657028127,Facility to Substation
Plant3,Sub8,Winter,1066.0951879639595,Facility to Substation
Plant3,Sub8,Spring,639.6571127783754,Facility to Substation
Plant3,Sub8,Summer,213.2190375927782,Facility to Substation
Plant3,Sub8,Fall,639.6571127783754,Facility to Substation
Plant4,Sub3,Winter,732.5016457600456,Facility to Substation
Plant4,Sub3,Spring,557.213314462996,Facility to Substation
Plant4,Sub3,Summer,185.737771487671,Facility to Substation
Plant4,Sub3,Fall,557.213314462996,Facility to Substation
Plant4,Sub5,Winter,1026.4099927157358,Facility to Substation
Plant4,Sub5,Spring,615.8459956294416,Facility to Substation
Plant4,Sub5,Summer,205.2819985431421,Facility to Substation
Plant4,Sub5,Fall,615.8459956294416,Facility to Substation
Plant6,Sub4,Winter,1103.0449958782676,Facility to Substation
Plant6,Sub4,Spring,661.8269975269853,Facility to Substation
Plant6,Sub4,Summer,220.6089991756431,Facility to Substation
Plant6,Sub4,Fall,661.8269975269853,Facility to Substation
Plant6,Sub10,Winter,449.42247847383527,Facility to Substation
Plant7,Sub7,Winter,1155.0224772784927,Facility to Substation
Plant7,Sub7,Spring,693.0134863671091,Facility to Substation
Plant7,Sub7,Summer,231.00449545569373,Facility to Substation
Plant7,Sub7,Fall,693.0134863671091,Facility to Substation
Plant7,Sub10,Winter,617.033653675848,Facility to Substation
Plant7,Sub10,Spring,636.6192230344832,Facility to Substation
Plant7,Sub10,Summer,212.2064076781673,Facility to Substation
Plant7,Sub10,Fall,636.6192230344832,Facility to Substation
Sub1,City10,Winter,295.04186433814414,Substation to Customer
Sub1,City10,Spring,177.0251186028865,Substation to Customer
Sub1,City10,Summer,59.00837286762883,Substation to Customer
Sub1,City10,Fall,177.0251186028865,Substation to Customer
Sub1,City17,Winter,278.01080939508483,Substation to Customer
Sub1,City17,Spring,166.80648563705117,Substation to Customer
Sub1,City17,Summer,55.60216187901504,Substation to Customer
Sub1,City17,Fall,166.80648563705117,Substation to Customer
Sub1,City20,Winter,340.00349196207003,Substation to Customer
Sub1,City20,Spring,204.0020951772418,Substation to Customer
Sub1,City20,Summer,68.000698392412,Substation to Customer
Sub1,City20,Fall,204.0020951772418,Substation to Customer
Sub1,City23,Winter,280.5444286392327,Substation to Customer
Sub1,City23,Spring,168.32665718353962,Substation to Customer
Sub1,City23,Summer,56.10888572784212,Substation to Customer
Sub1,City23,Fall,168.32665718353962,Substation to Customer
Sub3,City1,Winter,274.5384994432027,Substation to Customer
Sub3,City1,Spring,164.72309966591246,Substation to Customer
Sub3,City1,Summer,54.90769988864505,Substation to Customer
Sub3,City1,Fall,164.72309966591246,Substation to Customer
Sub3,City7,Winter,343.79843534317286,Substation to Customer
Sub3,City7,Spring,206.27906120590453,Substation to Customer
Sub3,City7,Summer,68.7596870686327,Substation to Customer
Sub3,City7,Fall,206.27906120590453,Substation to Customer
Sub3,City22,Winter,281.2294050940745,Substation to Customer
Sub3,City22,Spring,168.7376430564447,Substation to Customer
Sub3,City22,Summer,56.24588101881494,Substation to Customer
Sub3,City22,Fall,168.7376430564447,Substation to Customer
Sub4,City2,Winter,349.4759737135213,Substation to Customer
Sub4,City2,Spring,209.68558422811276,Substation to Customer
Sub4,City2,Summer,69.89519474270432,Substation to Customer
Sub4,City2,Fall,209.68558422811276,Substation to Customer
Sub4,City8,Winter,352.82519452313755,Substation to Customer
Sub4,City8,Spring,211.69511671388253,Substation to Customer
Sub4,City8,Summer,70.56503890462162,Substation to Customer
Sub4,City8,Fall,211.69511671388253,Substation to Customer
Sub4,City12,Winter,377.1562821287858,Substation to Customer
Sub4,City12,Spring,226.2937692772718,Substation to Customer
